,cases,R_mean,R_var,Q0.025,Q0.5,Q0.975
2020-08-24,2469.0,0.8274952464739171,0.00014263923851186902,0.8042582219824546,0.8274380643894858,0.8510090560747245
2020-08-25,1565.0,0.8172519900964996,0.00014672140210918692,0.7936237040960574,0.8171922554051276,0.8411405551369117
2020-08-26,3080.0,0.8111708760600731,0.000152345884794874,0.787219805935046,0.8111080755681483,0.8355784543502122
2020-08-27,1559.0,0.8107963280096634,0.00015986798050366113,0.7861461007906763,0.8107300537915034,0.8358692256794203
2020-08-28,2070.0,0.8153991932520301,0.0001692703114038906,0.7900844541814991,0.8153299270202212,0.8410632574438768
2020-08-29,1979.0,0.8248197934681947,0.00018050986948152747,0.7987778984375031,0.8247473144715209,0.8513062200773831
2020-08-30,2179.0,0.8429200607896459,0.00019389138870848894,0.8157699503885707,0.8428429219356843,0.8706618952469503
2020-08-31,1873.0,0.8707325188699813,0.00021005864773099596,0.8426104268325616,0.8706521569007752,0.8993575917872061
2020-09-01,1800.0,0.9131728335374085,0.0002301618217435199,0.8838153539147768,0.9130886195058223,0.9431325218714669
2020-09-02,1137.0,0.9706520946475559,0.0002533560695340008,0.9397203291723772,0.970565188872635,1.002051173996277
2020-09-03,780.0,1.0375825961721281,0.0002778839086104613,1.0051927835762937,1.0374938256590784,1.070495869057717
2020-09-04,1769.0,1.1067566378088731,0.0002995803822972102,1.0731350617483784,1.1066660328450162,1.1410976008623446
2020-09-05,1136.0,1.1659935180881922,0.0003138176923565879,1.131549914483634,1.1659042779687805,1.2009203191226758
2020-09-06,1133.0,1.2029354370286898,0.00031685126869215657,1.1683411191299111,1.2028478605532376,1.2379843469521075
2020-09-07,506.0,1.2130572166181048,0.00030786589167721936,1.1788205766085267,1.2129721806308233,1.2477771078552538
2020-09-08,1415.0,1.194965524311978,0.00028977242330096686,1.1619075694072327,1.1948850651271785,1.2284807209698894
2020-09-09,1467.0,1.1537857506211213,0.0002664691835762232,1.1221715317942254,1.153709549554435,1.1858330127495718
2020-09-10,2132.0,1.0967889868257688,0.00024178939012961488,1.0665046300929846,1.096715193774787,1.127599852025186
2020-09-11,1797.0,1.0307631456048347,0.00021888488260587651,1.0018878129124404,1.0306920603781946,1.0600234117085305
2020-09-12,2611.0,0.9596748350081417,0.00019825155498337537,0.9322391920885371,0.9596057969876957,0.9875028142416971
2020-09-13,1471.0,0.8870851988808328,0.00018119673931782512,0.8607995089346188,0.8870163909994857,0.9138026058056272
2020-09-14,2492.0,0.8182072678210559,0.00016842196164545915,0.7930001748780842,0.818138914684803,0.8437863171303834
2020-09-15,1733.0,0.7597437298278589,0.00016038763402715771,0.7351774925856149,0.7596736317042797,0.7847179913176232
2020-09-16,1603.0,0.7173685788010209,0.00015832430280258818,0.6929320989819093,0.7172951067602356,0.7422589933404737
2020-09-17,1252.0,0.693342247538544,0.00016275446919981407,0.6684854566495877,0.6932635200249582,0.7186464384766007
2020-09-18,1322.0,0.6883229303440361,0.00017456964227984052,0.6627543907142477,0.6882389673775164,0.7143725334852339
2020-09-19,1455.0,0.7006414217517156,0.00019382410419655107,0.6735796842738029,0.700548920156401,0.7282147314590625
2020-09-20,1309.0,0.7279450441551457,0.00022049942081762394,0.6991173196463705,0.7278440697068029,0.7573691707570904
2020-09-21,1234.0,0.7679624748232132,0.00025382674237953823,0.737093199656712,0.7678526104088358,0.7995603540627634
2020-09-22,554.0,0.8176903718062832,0.0002927353304480908,0.7844509057046624,0.8175713897907606,0.8516130431857432
2020-09-23,1175.0,0.8723733486699132,0.00033459178190037097,0.8369356904760155,0.8722455750130842,0.9085770211173301
2020-09-24,769.0,0.9280519453589751,0.0003753189684938434,0.8904912253939661,0.927917210095746,0.9663946234160294
2020-09-25,1053.0,0.9784775028000859,0.00041058595803085364,0.9390981364329147,0.978335740372887,1.0188033681430009
2020-09-26,1099.0,1.0184700300731815,0.0004372343444355212,0.9778280596007676,1.018328550269782,1.0598434773264818
2020-09-27,1034.0,1.044913382330848,0.0004531433656357416,1.003609452625177,1.0447688721809558,1.0871062298968894
2020-09-28,1136.0,1.0551648372541207,0.00045675692197467434,1.0136446777790924,1.0550202302474556,1.0974626950177646
2020-09-29,592.0,1.0527561268908487,0.0004505216191764323,1.0117404259929152,1.052613383770157,1.0947487200907098
2020-09-30,856.0,1.0407864887088605,0.0004392772892706223,1.0001264054122403,1.0406459265070103,1.0824339587604475
2020-10-01,905.0,1.0259204305159124,0.00042725889389574044,0.9858378323897226,1.0257818530246308,1.0668058886052512
2020-10-02,1058.0,1.0124777050714362,0.0004172850245335097,0.9728800887357258,1.0123406624493463,1.0528541193438463
2020-10-03,1034.0,0.9989150141950234,0.00040887569716832996,0.9598111039252039,0.9987797736322339,1.038801041074905
2020-10-04,1235.0,0.9816771179047381,0.00040056249466723873,0.9429732995714974,0.9815427220157842,1.0210507578893075
2020-10-05,796.0,0.9592914982506857,0.00039182834379931973,0.9208469767682435,0.9591547633036235,0.9983737210621344
2020-10-06,532.0,0.9355201847236876,0.0003832720698554715,0.897416091820661,0.9353849945624148,0.9740802045880301
2020-10-07,1001.0,0.9137198538448759,0.00037767731530224946,0.8760254744904119,0.9135818245404526,0.952135410095207
2020-10-08,845.0,0.8956477097958023,0.0003756337072526257,0.8580840813639472,0.8955058692228641,0.9343419783810829
2020-10-09,1076.0,0.8837615051924168,0.0003781637739458242,0.8461935788618579,0.8836213732105558,0.9222727955407286
2020-10-10,638.0,0.8733629533087983,0.0003841642493929708,0.8357002982611372,0.8732191165246921,0.9118323113229374
2020-10-11,770.0,0.8609282491987551,0.00039002450483151263,0.8231875516752305,0.860781487212781,0.8997254877213734
2020-10-12,1323.0,0.8447236210827666,0.0003960906877542139,0.8064151009207305,0.8445669451456315,0.8842215748891464
2020-10-13,578.0,0.8273131927648422,0.0004023313326511365,0.78838756550486,0.8271536361266916,0.8670684153860678
2020-10-14,617.0,0.8116320412320346,0.00041069030501324894,0.7723664650623473,0.8114631363694609,0.8518880980228714
2020-10-15,562.0,0.8016449488696551,0.0004242534503705783,0.7617320172081425,0.8014667272990472,0.8423227549509419
2020-10-16,949.0,0.7990878190785435,0.0004439840193143941,0.7583239088458078,0.7989044880807188,0.8410688107326557
2020-10-17,731.0,0.8053850140525656,0.00047208971183749593,0.7632229682077554,0.8051899499797517,0.8486721286275412
2020-10-18,802.0,0.818314518878398,0.0005073684880381931,0.7747276751538942,0.8181066876758114,0.8631744360786446
2020-10-19,773.0,0.8380167964463204,0.0005473153419836506,0.7926375993492241,0.8377989847616498,0.8843447080425786
2020-10-20,398.0,0.8622403912747852,0.0005912808947432025,0.8149895703416917,0.8620091222204949,0.9106203233521206
2020-10-21,369.0,0.8880913111879093,0.0006377260200936706,0.8391656007983939,0.887850035184573,0.9385136471737116
2020-10-22,491.0,0.9203052304110795,0.000688589291965826,0.8699655387622314,0.9200614676637611,0.9719474145855991
2020-10-23,494.0,0.9576133888005374,0.0007403983805052629,0.9046351688450616,0.9573561059433152,1.0116664831212998
2020-10-24,555.0,0.9962939455945865,0.000789825609138429,0.9418021732066983,0.9960275691756633,1.0523407699915541
2020-10-25,560.0,1.033542746906392,0.0008284222890745696,0.9779201293411173,1.0332772658467189,1.0906886804693414
2020-10-26,385.0,1.0589523337736813,0.000851954592509972,1.002766166408307,1.0586858754956208,1.1169303758756475
2020-10-27,355.0,1.0743949001399558,0.0008585208871525644,1.0177537067264297,1.0741249066052148,1.132851391988851
2020-10-28,561.0,1.0795583115029683,0.0008508169840981466,1.0232658180860368,1.0792968155007832,1.1373368515096534
2020-10-29,496.0,1.0783664943461,0.0008348271307657726,1.0224384770457693,1.078104956773055,1.1360403080719759
2020-10-30,548.0,1.068907330905397,0.0008121735153710267,1.0139832540885374,1.0686544805280893,1.125389693017155
2020-10-31,473.0,1.052592876177953,0.000783818985224929,0.99827440309302,1.052343218932159,1.10812853328248
2020-11-01,596.0,1.025484449699587,0.0007512071595328178,0.9722541732890433,1.0252352246701957,1.0804597158244056
2020-11-02,630.0,0.9895481781997334,0.0007177870859146908,0.9380037100653829,0.9893072999561906,1.0426407437694898
2020-11-03,408.0,0.9476889464178462,0.0006827141896445907,0.8971573371789131,0.9474478200776891,0.9996890762660264
2020-11-04,214.0,0.9110763004323073,0.0006561083841837721,0.8617079899084035,0.9108399992224268,0.9616289365771531
2020-11-05,565.0,0.8833584572198043,0.0006423396284375388,0.83444084236698,0.8831169649606494,0.9337689330411738
2020-11-06,529.0,0.8654128875173824,0.0006413816668798025,0.8163790874533501,0.8651641768332642,0.9156627394240199
2020-11-07,552.0,0.8567788879895921,0.0006544169431690691,0.8078494925133299,0.8565227089059757,0.9076401212895142
2020-11-08,661.0,0.8542556222395074,0.0006742347554349181,0.8038761532668308,0.8539877985634106,0.9060808224812655
2020-11-09,477.0,0.8526106150323571,0.0006999011447846846,0.8014995747838731,0.8523376003084198,0.9055570703391507
2020-11-10,359.0,0.8537524431824859,0.0007289784611251406,0.8016276480087391,0.8534704420384103,0.90722448627169
2020-11-11,392.0,0.859924996268167,0.0007637872445623477,0.8069876757529693,0.8596344774686364,0.9146186708390025
2020-11-12,313.0,0.8748211949871008,0.0008086861834615592,0.8200241353604384,0.8745153329325476,0.9313849857526576
2020-11-13,387.0,0.9040248010093268,0.0008693774122916914,0.8471525859585279,0.9037038772044481,0.9627556604755048
2020-11-14,341.0,0.9442579435496228,0.0009393193537541556,0.8850182988018575,0.9439212652601272,1.005344090487117
2020-11-15,431.0,0.9905319496351731,0.0010145837526501986,0.9290212103796286,0.9901897630438834,1.0538300803365979
2020-11-16,348.0,1.035430253131784,0.0010812485112040233,0.9719387988947477,1.0350749757517574,1.1013275462751335
2020-11-17,231.0,1.0756537630318672,0.0011283636213234457,1.0109760517946493,1.0753087871873843,1.1423733071407023
2020-11-18,344.0,1.1100191916817232,0.0011583014696785227,1.0440125844072454,1.1096710576222684,1.1780845739360524
2020-11-19,307.0,1.1359526957874504,0.001165716339116823,1.0700024452322425,1.1356105478351988,1.2037780006125058
2020-11-20,358.0,1.1522076191424633,0.0011514220362654976,1.0868535055983282,1.1518774221674963,1.2193565694811723
2020-11-21,331.0,1.1510355074450311,0.0011168131688255,1.0866519179417162,1.1507111138297983,1.217426194267921
2020-11-22,509.0,1.1336993393540875,0.0010624198389840459,1.0706585291450694,1.133391994571876,1.1986872498029348
2020-11-23,460.0,1.1007193786516893,0.000997359179766821,1.0396193152129847,1.1004171682787294,1.1634893250098666
