country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/5/2020,-42,-16,-23,-44,-22,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/6/2020,-45,-22,-26,-52,-19,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/7/2020,-40,-20,-15,-48,-39,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/8/2020,-36,-13,-15,-39,-40,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/9/2020,-40,-19,-17,-44,-38,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/10/2020,-40,-19,-17,-44,-40,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/11/2020,-41,-16,-13,-43,-37,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/12/2020,-39,-13,-17,-41,-20,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/13/2020,-39,-16,-13,-48,-14,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/14/2020,-36,-15,-5,-45,-34,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/15/2020,-36,-13,-18,-37,-37,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/16/2020,-33,-9,-13,-38,-36,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/17/2020,-37,-17,-15,-43,-38,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/18/2020,-40,-15,-13,-40,-35,24
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/19/2020,-38,-13,-14,-39,-19,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/20/2020,-39,-15,-12,-46,-14,15
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/21/2020,-36,-16,-3,-44,-36,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/22/2020,-38,-15,-11,-37,-37,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/23/2020,-42,-19,-20,-38,-37,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/24/2020,-43,-19,-23,-42,-39,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/25/2020,-44,-16,-21,-39,-35,25
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/26/2020,-40,-11,-17,-37,-18,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/27/2020,-41,-14,-13,-43,-14,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/28/2020,-39,-15,-12,-42,-34,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/29/2020,-38,-11,-18,-35,-36,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,9/30/2020,-34,-5,-17,-34,-36,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/1/2020,-37,-8,-20,-36,-36,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/2/2020,-39,-7,-17,-32,-34,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/3/2020,-39,-9,-19,-32,-20,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/4/2020,-38,-9,-8,-40,-15,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/5/2020,-36,-11,-11,-37,-34,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/6/2020,-36,-9,-15,-30,-36,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/7/2020,-41,-15,-22,-36,-36,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/8/2020,-45,-21,-33,-40,-37,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/9/2020,-41,-11,-23,-35,-32,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/10/2020,-41,-13,-25,-33,-16,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/11/2020,-43,-15,-24,-42,-12,15
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/12/2020,-42,-17,-23,-39,-33,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/13/2020,-37,-10,-20,-31,-34,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/14/2020,-48,-27,-39,-41,-37,25
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/15/2020,-37,-9,-26,-34,-35,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/16/2020,-35,-2,-17,-27,-31,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/17/2020,-34,-2,-12,-27,-15,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/18/2020,-37,-8,-11,-37,-12,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/19/2020,-37,-12,-12,-33,-31,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/20/2020,-46,-25,-33,-34,-37,24
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/21/2020,-37,-12,-20,-31,-34,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/22/2020,-36,-12,-16,-30,-34,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/23/2020,-37,-9,-13,-27,-31,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/24/2020,-34,-4,-8,-25,-13,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/25/2020,-39,-14,-14,-41,-12,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/26/2020,-52,-32,-27,-58,-49,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/27/2020,-31,-5,-6,-24,-33,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/28/2020,-34,-12,-12,-28,-32,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/29/2020,-34,-11,-20,-29,-34,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/30/2020,-32,-1,-15,-27,-31,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,10/31/2020,-28,9,-13,-25,-14,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/1/2020,-70,-45,-53,-69,-37,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/2/2020,-35,-14,-15,-49,-58,24
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/3/2020,-32,-9,-18,-25,-33,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/4/2020,-34,-12,-21,-33,-33,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/5/2020,-32,-9,-19,-32,-32,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/6/2020,-35,-8,-17,-33,-29,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/7/2020,-34,-9,-15,-29,-11,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/8/2020,-32,-8,-11,-36,-6,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/9/2020,-31,-10,-12,-36,-28,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/10/2020,-30,-6,-16,-27,-31,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/11/2020,-38,-18,-30,-37,-34,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/12/2020,-65,-47,-38,-69,-70,25
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/13/2020,-30,0,-16,-31,-34,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/14/2020,-24,6,-11,-19,-9,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/15/2020,-25,3,-5,-29,-3,11
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/16/2020,-24,-1,-6,-28,-28,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/17/2020,-25,-1,-11,-21,-31,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/18/2020,-26,-3,-12,-25,-29,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/19/2020,-27,-5,-14,-26,-30,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/20/2020,-29,-1,-11,-27,-27,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/21/2020,-24,3,-5,-18,-8,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/22/2020,-25,2,2,-29,-2,11
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/23/2020,-28,-7,-7,-33,-27,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/24/2020,-27,-4,-9,-23,-30,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/25/2020,-26,-3,-10,-25,-28,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/26/2020,-24,-2,-10,-22,-30,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/27/2020,-24,3,-10,-20,-26,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/28/2020,-17,12,2,-8,-6,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/29/2020,-20,6,4,-15,-3,12
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,11/30/2020,-10,11,26,-23,-50,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/1/2020,-19,8,-1,-6,-26,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/2/2020,-21,4,-5,-15,-25,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/3/2020,-23,1,-8,-18,-26,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/4/2020,-27,1,-12,-21,-24,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/5/2020,-20,9,-2,-13,-3,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/6/2020,-20,7,4,-22,2,11
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/7/2020,-22,1,-3,-23,-26,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/8/2020,-14,8,8,-20,-44,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/9/2020,-24,-2,-5,-19,-25,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/10/2020,-26,-1,-12,-19,-29,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/11/2020,-21,11,7,-12,-22,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/12/2020,-17,15,8,-5,-2,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/13/2020,-17,13,18,-14,4,11
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/14/2020,-18,8,17,-18,-23,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/15/2020,-12,17,13,-5,-25,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/16/2020,-11,18,14,-4,-23,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/17/2020,-14,12,7,-6,-25,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/18/2020,-19,13,5,-8,-22,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/19/2020,-19,12,-4,-4,-4,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/20/2020,-9,23,13,0,8,10
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/21/2020,-4,23,25,-4,-24,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/22/2020,1,30,22,12,-27,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/23/2020,13,48,35,23,-26,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/24/2020,6,60,42,6,-51,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/25/2020,-35,-14,40,-32,-61,26
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/26/2020,-25,4,0,-18,-22,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/27/2020,-36,-11,-19,-28,-4,15
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/28/2020,-5,24,30,-8,-30,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/29/2020,2,35,29,7,-33,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/30/2020,10,57,45,5,-48,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,12/31/2020,-13,51,29,-15,-55,24
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/1/2021,-54,-39,24,-46,-66,30
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/2/2021,-29,-2,11,-21,-26,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/3/2021,-39,-16,-14,-28,-6,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/4/2021,-21,6,9,-20,-23,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/5/2021,-22,6,3,-14,-26,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/6/2021,-22,4,1,-12,-24,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/7/2021,-24,2,-5,-13,-26,21
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/8/2021,-24,7,-3,-13,-22,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/9/2021,-22,8,-3,-12,-2,15
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/10/2021,-23,6,4,-19,4,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/11/2021,-21,3,2,-17,-22,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/12/2021,-23,2,-4,-11,-26,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/13/2021,-25,-3,-7,-15,-26,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/14/2021,-27,-7,-13,-20,-31,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/15/2021,-28,-1,-11,-17,-30,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/16/2021,-26,0,-4,-14,-14,12
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/17/2021,-27,-3,3,-23,-9,10
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/18/2021,-27,-7,-6,-23,-31,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/19/2021,-29,-9,-13,-19,-33,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/20/2021,-33,-15,-21,-26,-33,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/21/2021,-30,-9,-18,-23,-33,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/22/2021,-30,-5,-11,-18,-29,20
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/23/2021,-27,-1,-2,-16,-11,14
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/24/2021,-27,-3,10,-25,-5,11
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/25/2021,-25,-3,4,-19,-28,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/26/2021,-26,-4,-5,-15,-30,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/27/2021,-29,-10,-13,-15,-30,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/28/2021,-26,-5,-10,-13,-30,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/29/2021,-23,7,0,-8,-26,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/30/2021,-18,14,12,-4,-8,12
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,1/31/2021,-18,13,22,-13,-2,9
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/1/2021,-20,7,3,-16,-26,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/2/2021,-21,6,-2,-8,-29,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/3/2021,-25,-2,-6,-18,-29,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/4/2021,-27,-6,-9,-19,-30,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/5/2021,-27,0,-5,-18,-27,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/6/2021,-25,2,5,-11,-9,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/7/2021,-25,0,16,-23,-4,10
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/8/2021,-25,-3,1,-22,-27,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/9/2021,-29,-8,-14,-18,-30,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/10/2021,-24,-1,-9,-15,-28,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/11/2021,-19,4,-2,1,-28,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/12/2021,-18,10,25,-5,-46,23
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/13/2021,-22,5,5,-3,-13,15
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/14/2021,-4,21,39,10,2,8
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/15/2021,-18,7,5,-9,-24,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/16/2021,-19,8,1,-3,-27,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/17/2021,-23,3,-4,-10,-25,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/18/2021,-23,2,-7,-8,-27,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/19/2021,-25,6,-5,-8,-23,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/20/2021,-22,10,7,0,-5,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/21/2021,-23,6,16,-12,0,11
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/22/2021,-28,-5,-12,-18,-25,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/23/2021,-23,3,-9,-7,-26,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/24/2021,-20,5,-4,0,-24,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/25/2021,-13,11,18,-7,-46,22
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/26/2021,-19,15,6,3,-23,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/27/2021,-16,19,18,12,-5,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,2/28/2021,-15,17,30,3,3,9
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/1/2021,-16,13,10,-6,-22,16
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/2/2021,-17,12,1,1,-25,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/3/2021,-19,8,0,-4,-24,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/4/2021,-19,7,-3,-2,-25,18
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/5/2021,-20,12,3,0,-22,19
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/6/2021,-18,14,18,9,-4,13
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/7/2021,-19,12,31,-2,2,10
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/8/2021,-21,6,9,-9,-23,17
PH,Philippines,Calabarzon,,,PH-40,,ChIJfTlj-wQCmDMRzJLM6XtvvTU,3/9/2021,-22,6,0,-5,-26,19
