channel,date,min,max,mean,stDev
1,2021-01-01,0.0,0.2729814350605011,0.01608900401408966,0.05530750323290826
1,2021-01-02,0.0,0.4079192280769348,0.025354346006578383,0.07507695554484119
1,2021-01-03,0.0,0.4347212612628937,0.015542663857221056,0.05932126956547688
1,2021-01-04,0.0,0.5646255612373352,0.02771062298037762,0.0765234180938753
1,2021-01-05,0.0,0.42613133788108826,0.018513404100574976,0.059802593436480984
1,2021-01-06,0.0,0.6171976923942566,0.030317863402894205,0.08999643521752339
1,2021-01-07,0.0,0.7045286893844604,0.10502960178150883,0.14411120586446952
1,2021-01-08,0.0,0.6410731077194214,0.10051035645619485,0.1820162347293594
1,2021-01-09,0.0,0.3487430810928345,0.1775230627882389,0.1280494362222469
1,2021-01-10,0.0,0.6274430751800537,0.08593803374259787,0.13780535121004658
1,2021-01-11,NaN,NaN,NaN,NaN
1,2021-01-12,0.0,0.12354687601327896,0.02814083016614934,0.0492363356992024
1,2021-01-13,0.0,0.603643536567688,0.06383437611653957,0.1325829970928347
1,2021-01-14,0.0,0.6505059003829956,0.048959591754142696,0.10717977971297016
1,2021-01-15,0.0,0.8266231417655945,0.052426886214308334,0.12008990970305591
1,2021-01-16,NaN,NaN,NaN,NaN
1,2021-01-17,NaN,NaN,NaN,NaN
1,2021-01-18,NaN,NaN,NaN,NaN
1,2021-01-19,NaN,NaN,NaN,NaN
1,2021-01-20,0.0,0.8199135661125183,0.11084949035286405,0.20594274563023318
1,2021-01-21,0.0,0.9225887060165405,0.028757424511327123,0.1008232499152502
1,2021-01-22,0.0,0.8962209224700928,0.04562005225833155,0.11067906221452037
1,2021-01-23,0.0,0.8353352546691895,0.0905055695388544,0.1623249916351811
1,2021-01-24,0.0,1.0,0.08609030691891449,0.15986056246480174
1,2021-01-25,0.0,1.0,0.044414648414900844,0.11146906809815778
1,2021-01-26,0.0,0.5998760461807251,0.03432218084306046,0.09196645846778362
1,2021-01-27,0.0,0.3191644251346588,0.010525690738867732,0.04136976672851063
1,2021-01-28,0.0,0.0,0.0,0.0
1,2021-01-29,0.0,0.5645791292190552,0.02010815602234101,0.06763284662577927
1,2021-01-30,0.0,0.7754160165786743,0.06499789687698916,0.14957369807184193
1,2021-01-31,0.0,0.7047849297523499,0.03231552326333585,0.0965879154880758
1,2021-02-01,0.0,0.6726802587509155,0.034312404712419066,0.10974271241671657
1,2021-02-02,NaN,NaN,NaN,NaN
1,2021-02-03,0.0,0.4690302908420563,0.02194588751524011,0.06702815213263182
1,2021-02-04,0.0,0.7378652095794678,0.059873610848520366,0.11974018503129462
1,2021-02-05,0.0,0.4825259745121002,0.031909485699455224,0.08652664985115022
1,2021-02-06,0.0,0.5829126834869385,0.02477542233256656,0.07824825569426232
1,2021-02-07,0.0,0.5636391639709473,0.019436826095294235,0.07927792130595603
1,2021-02-08,NaN,NaN,NaN,NaN
1,2021-02-09,0.0,0.010316712781786919,0.006515818599023317,0.004976538657437578
1,2021-02-10,0.0,0.8128969073295593,0.05762007173981953,0.12894304062653872
1,2021-02-11,0.0,1.0,0.06200398012023422,0.13358034513149847
1,2021-02-12,0.0,0.9852378964424133,0.1895683103936875,0.20234890063662075
1,2021-02-13,0.0,0.5688276886940002,0.10424063473071735,0.13390353837925675
1,2021-02-14,0.0,0.5307228565216064,0.05221276397058182,0.09476428529937739
1,2021-02-15,0.0,0.9320206642150879,0.0859640945999736,0.14986551096611705
1,2021-02-16,0.0,1.0,0.06323793503200921,0.12754800402580865
1,2021-02-17,0.0,0.41470131278038025,0.016774364820480916,0.054166338419541486
1,2021-02-18,0.0,0.7132269144058228,0.0222005776011396,0.07495133547822663
1,2021-02-19,0.0,0.5776628255844116,0.0448442409071401,0.09873420274842168
1,2021-02-20,0.0,0.11081591248512268,0.04201322165317832,0.04496164559149199
1,2021-02-21,NaN,NaN,NaN,NaN
1,2021-02-22,NaN,NaN,NaN,NaN
1,2021-02-23,0.0,1.0,0.0660067367362588,0.14016654150880603
1,2021-02-24,0.0,0.6251751184463501,0.05432147693069523,0.10485734384780014
1,2021-02-25,0.0,0.9729412198066711,0.05981777868708733,0.119763412642226
1,2021-02-26,0.0,0.8581904768943787,0.04649743375294263,0.11158049291999664
1,2021-02-27,0.0,0.9053657650947571,0.06980156717637538,0.13416247911712903
1,2021-02-28,0.0,0.814308762550354,0.053739523529688686,0.10963450648969322
1,2021-03-01,0.0,0.613312304019928,0.02010742235867044,0.06770632975114878
1,2021-03-02,0.0,0.6535997986793518,0.014670241135265393,0.06138523572066167
1,2021-03-03,0.0,0.6625926494598389,0.029117634958571417,0.08433920696419413
1,2021-03-04,0.0,0.6818856000900269,0.02638945189524037,0.08479014628348876
1,2021-03-05,0.0,0.9719579219818115,0.06836022094904753,0.13594456172069053
1,2021-03-06,0.0,1.0,0.21392661111087813,0.23394833574275933
1,2021-03-07,0.0,1.0,0.17039265304157022,0.18436398569508702
1,2021-03-08,0.0,1.0,0.10623007157502859,0.1646544328501146
1,2021-03-09,0.0,0.7304185628890991,0.02418493947388703,0.0814282301484211
1,2021-03-10,0.0,0.9355056881904602,0.018772808003380485,0.07637532118933461
1,2021-03-11,0.0,0.3130681812763214,0.057720424267638126,0.09365232798229274
1,2021-03-12,0.0,0.6148540377616882,0.10316410161232124,0.15633864132773095
1,2021-03-13,0.0,0.8238159418106079,0.07893095441959522,0.14301070950311914
1,2021-03-14,0.0,0.9640415906906128,0.09036101595648093,0.1793757528572212
1,2021-03-15,0.0,1.0,0.05425343910719759,0.13524867402555266
1,2021-03-16,0.0,1.0,0.0637656622217054,0.14091597839175488
1,2021-03-17,0.0,1.0,0.025219657890542382,0.08906108959806318
1,2021-03-18,0.0,0.7352780103683472,0.02584266532768062,0.08110751090257258
1,2021-03-19,0.0,0.9682700634002686,0.05202413450515607,0.11797377655899328
1,2021-03-20,0.0,1.0,0.041170078606120306,0.10876661768682609
1,2021-03-21,0.0,1.0,0.06767941886286842,0.14771307682870866
1,2021-03-22,0.0,1.0,0.0664983388001036,0.14308498512381304
1,2021-03-23,0.0,0.6123628616333008,0.056038036927815504,0.10202214463927127
1,2021-03-24,0.0,0.9840495586395264,0.04172006877428506,0.103081321257781
1,2021-03-25,0.0,0.812882661819458,0.04136702082462328,0.10365576057501334
1,2021-03-26,0.0,0.8574042320251465,0.06557265635950249,0.13591891791212826
1,2021-03-27,0.0,0.7407830357551575,0.03229683240874669,0.08726616951986227
1,2021-03-28,0.0,0.7997700572013855,0.02456086525985464,0.07218833486342346
1,2021-03-29,0.0,1.0,0.02996456194189433,0.0852828326075323
1,2021-03-30,0.0,0.8413684964179993,0.042817864029581536,0.10347305871185293
1,2021-03-31,0.0,0.7398251891136169,0.07210768482488074,0.13287326920317852
1,2021-04-01,0.0,0.5010313987731934,0.016838649420857374,0.057783503824990264
1,2021-04-02,0.0,0.4701320230960846,0.02807482044283852,0.07144208003669754
1,2021-04-03,0.0,0.8433046340942383,0.06270228449401773,0.11161020671823538
1,2021-04-04,0.0,1.0,0.12129136298857845,0.16072764778985685
1,2021-04-05,0.0,1.0,0.18470400712536275,0.18957895088851284
1,2021-04-06,0.0,0.8432977795600891,0.11583467941755919,0.15466745079552838
1,2021-04-07,0.0,0.7709996104240417,0.08109239706814221,0.12116882494537774
1,2021-04-08,0.0,0.7313461303710938,0.043581817369371896,0.09402826883599663
1,2021-04-09,0.0,0.6447522640228271,0.03239243535378422,0.08814305901150643
1,2021-04-10,0.0,0.7169253826141357,0.046187254839379785,0.10389187692104604
1,2021-04-11,0.0,0.8457010388374329,0.04861697804907493,0.1173149220695645
1,2021-04-12,0.0,1.0,0.0927904037882102,0.1590034507409612
1,2021-04-14,0.0,1.0,0.07556398433242041,0.13848181275881774
1,2021-04-15,0.0,0.6135221719741821,0.07554390422152109,0.12577216863678206
1,2021-04-16,0.0,0.9032031893730164,0.06561404768650353,0.132660243554191
1,2021-04-17,0.0,0.5873275399208069,0.03723448025756845,0.08936045735940885
1,2021-04-18,NaN,NaN,NaN,NaN
1,2021-04-19,NaN,NaN,NaN,NaN
1,2021-04-20,NaN,NaN,NaN,NaN
1,2021-04-21,0.0,0.2636773884296417,0.06079634520592109,0.09641135636829652
1,2021-04-22,0.0,0.9258905053138733,0.0850193293742062,0.1572933751781321
1,2021-04-23,0.0,0.9816150069236755,0.12219525874829805,0.18412583326683618
1,2021-04-24,0.0,1.0,0.28826152384831755,0.2013734017625298
1,2021-04-25,0.0,1.0,0.3256945432208236,0.25836360849922596
1,2021-04-26,0.0,1.0,0.09093071854054613,0.1487816889545719
1,2021-04-27,0.0,0.902840256690979,0.23451413692966316,0.22626756351645022
1,2021-04-28,0.0,0.9659643173217773,0.254979246134056,0.198752936262821
1,2021-04-29,0.0,0.8300668597221375,0.19664768613679767,0.15581271808149236
1,2021-04-30,0.0,0.9205768704414368,0.0626879421598364,0.12400369116836794
1,2021-05-01,0.0,1.0,0.045316012324030805,0.12677500085833773
1,2021-05-02,0.0,0.6205125451087952,0.02411805154465924,0.07489351458312102
1,2021-05-03,0.0,0.878729522228241,0.07406475511304852,0.12818065502016132
1,2021-05-04,0.0,0.508118212223053,0.03536582841484864,0.08338257416138198
1,2021-05-05,0.0,0.6981239914894104,0.04779151048038805,0.10369697302350886
1,2021-05-06,0.0,1.0,0.19451112323906147,0.18638328299238385
1,2021-05-07,0.0,0.8203794956207275,0.14893092806728217,0.16944672046385514
1,2021-05-08,0.0,0.5185661315917969,0.13551621409456116,0.1500303275609086
1,2021-05-09,0.0,0.6838960647583008,0.014037369537538914,0.06002153459361061
1,2021-05-10,0.0,0.36118772625923157,0.008553343039289217,0.03955086117639286
1,2021-05-11,0.0,0.5956612825393677,0.028428690442440868,0.07654181970508184
1,2021-05-12,0.0,0.9649078249931335,0.06304053039689012,0.12425530200741564
